student_id,course,semester,year
S0286,算法设计与分析,第一学期,2024
S0286,大数据技术,第一学期,2024
S0287,高等数学,第一学期,2023
S0287,大学物理,第一学期,2023
S0287,计算机组成原理,第二学期,2023
S0287,计算机网络,第二学期,2023
S0287,概率论与数理统计,第二学期,2023
S0287,密码学基础,第二学期,2023
S0287,物联网技术,第三学期,2023
S0287,数据挖掘,第四学期,2023
S0287,大数据技术,第五学期,2023
S0287,计算机视觉,第六学期,2023
S0288,计算机网络,第一学期,2023
S0288,数据挖掘,第一学期,2023
S0288,概率论与数理统计,第一学期,2023
S0288,自动驾驶技术,第二学期,2023
S0288,数据结构,第三学期,2023
S0288,数据库原理,第三学期,2023
S0288,线性代数,第四学期,2023
S0288,密码学基础,第五学期,2023
S0288,云计算,第五学期,2023
S0288,计算机组成原理,第六学期,2023
S0288,物联网技术,第一学期,2024
S0288,大学物理,第二学期,2024
S0289,程序设计基础,第一学期,2023
S0289,高等数学,第一学期,2023
S0289,离散数学,第一学期,2023
S0289,大学物理,第一学期,2023
S0289,计算机网络,第二学期,2023
S0289,人工智能导论,第二学期,2023
S0289,物联网技术,第二学期,2023
S0289,数据挖掘,第二学期,2023
S0289,自动驾驶技术,第三学期,2023
S0289,自然语言处理,第四学期,2023
S0289,数据库原理,第四学期,2023
S0289,云计算,第四学期,2023
S0289,信息安全,第四学期,2023
S0289,深度学习,第五学期,2023
S0289,嵌入式系统,第五学期,2023
S0290,计算机网络,第一学期,2023
S0290,计算机视觉,第一学期,2023
S0290,计算机组成原理,第一学期,2023
S0290,操作系统,第一学期,2023
S0290,云计算,第二学期,2023
S0290,嵌入式系统,第二学期,2023
S0290,信息安全,第二学期,2023
S0290,算法设计与分析,第二学期,2023
S0290,软件工程,第三学期,2023
S0290,数据库原理,第三学期,2023
S0290,深度学习,第三学期,2023
S0290,区块链技术,第三学期,2023
S0290,量子计算导论,第四学期,2023
S0290,数据结构,第四学期,2023
S0290,密码学基础,第四学期,2023
S0291,深度学习,第一学期,2023
S0291,云计算,第二学期,2023
S0291,数据挖掘,第二学期,2023
S0291,计算机组成原理,第二学期,2023
S0291,操作系统,第二学期,2023
S0291,算法设计与分析,第三学期,2023
S0291,数据结构,第四学期,2023
S0291,软件工程,第五学期,2023
S0291,机器学习,第六学期,2023
S0291,自动驾驶技术,第一学期,2024
S0291,区块链技术,第二学期,2024
S0292,自动驾驶技术,第一学期,2023
S0292,离散数学,第一学期,2023
S0292,强化学习,第一学期,2023
S0292,数据库原理,第二学期,2023
S0292,自然语言处理,第二学期,2023
S0292,概率论与数理统计,第三学期,2023
S0292,线性代数,第三学期,2023
S0292,人工智能导论,第三学期,2023
S0292,信息安全,第三学期,2023
S0293,程序设计基础,第一学期,2023
S0293,高等数学,第一学期,2023
S0293,线性代数,第二学期,2023
S0293,离散数学,第二学期,2023
S0293,密码学基础,第三学期,2023
S0293,计算机网络,第三学期,2023
S0293,计算机组成原理,第四学期,2023
S0293,操作系统,第四学期,2023
S0293,云计算,第四学期,2023
S0293,深度学习,第四学期,2023
S0293,数据库原理,第五学期,2023
S0293,强化学习,第五学期,2023
S0293,自动驾驶技术,第五学期,2023
S0294,高等数学,第一学期,2023
S0294,大学物理,第二学期,2023
S0294,线性代数,第三学期,2023
S0294,概率论与数理统计,第四学期,2023
S0294,量子计算导论,第四学期,2023
S0294,密码学基础,第五学期,2023
S0294,区块链技术,第五学期,2023
S0294,大数据技术,第五学期,2023
S0294,计算机视觉,第五学期,2023
S0294,深度学习,第六学期,2023
S0294,算法设计与分析,第一学期,2024
S0294,自动驾驶技术,第二学期,2024
S0294,机器学习,第二学期,2024
S0294,信息安全,第三学期,2024
S0295,高等数学,第一学期,2023
S0295,程序设计基础,第一学期,2023
S0295,离散数学,第一学期,2023
S0295,密码学基础,第一学期,2023
S0295,数据结构,第二学期,2023
S0295,数据库原理,第三学期,2023
S0295,深度学习,第三学期,2023
S0295,人工智能导论,第三学期,2023
S0295,机器学习,第三学期,2023
S0295,云计算,第四学期,2023
S0295,大数据技术,第四学期,2023
S0295,区块链技术,第四学期,2023
S0295,软件工程,第五学期,2023
S0296,大数据技术,第一学期,2023
S0296,自然语言处理,第一学期,2023
S0296,嵌入式系统,第二学期,2023
S0296,深度学习,第二学期,2023
S0296,自动驾驶技术,第三学期,2023
S0296,大学物理,第四学期,2023
S0296,信息安全,第四学期,2023
S0296,量子计算导论,第五学期,2023
S0296,区块链技术,第六学期,2023
S0296,人工智能导论,第一学期,2024
S0296,物联网技术,第一学期,2024
S0296,操作系统,第二学期,2024
S0296,离散数学,第二学期,2024
S0296,数据库原理,第二学期,2024
S0297,计算机网络,第一学期,2023
S0297,高等数学,第二学期,2023
S0297,概率论与数理统计,第三学期,2023
S0297,线性代数,第三学期,2023
S0297,程序设计基础,第四学期,2023
S0297,深度学习,第四学期,2023
S0297,人工智能导论,第五学期,2023
S0297,区块链技术,第五学期,2023
S0297,数据挖掘,第五学期,2023
S0297,大数据技术,第五学期,2023
S0297,数据库原理,第六学期,2023
S0297,强化学习,第一学期,2024
S0298,高等数学,第一学期,2023
S0298,线性代数,第二学期,2023
S0298,计算机网络,第二学期,2023
S0298,区块链技术,第二学期,2023
S0298,计算机组成原理,第二学期,2023
S0298,强化学习,第三学期,2023
S0298,计算机视觉,第四学期,2023
S0298,云计算,第四学期,2023
S0298,人工智能导论,第五学期,2023
S0298,机器学习,第五学期,2023
S0298,深度学习,第六学期,2023
S0298,密码学基础,第一学期,2024
S0298,量子计算导论,第一学期,2024
S0299,计算机网络,第一学期,2023
S0299,计算机视觉,第一学期,2023
S0299,深度学习,第一学期,2023
S0299,计算机组成原理,第一学期,2023
S0299,操作系统,第二学期,2023
S0299,信息安全,第二学期,2023
S0299,云计算,第二学期,2023
S0299,密码学基础,第二学期,2023
S0299,强化学习,第三学期,2023
S0299,人工智能导论,第四学期,2023
S0299,自动驾驶技术,第四学期,2023
S0299,离散数学,第五学期,2023
S0299,软件工程,第六学期,2023
S0299,数据库原理,第一学期,2024
S0300,高等数学,第一学期,2023
S0300,线性代数,第二学期,2023
S0300,强化学习,第二学期,2023
S0300,算法设计与分析,第三学期,2023
S0300,数据库原理,第三学期,2023
S0300,大数据技术,第四学期,2023
S0300,量子计算导论,第五学期,2023
S0300,区块链技术,第五学期,2023
S0301,计算机网络,第一学期,2023
S0301,高等数学,第二学期,2023
S0301,概率论与数理统计,第二学期,2023
S0301,线性代数,第二学期,2023
S0301,数据挖掘,第二学期,2023
S0301,区块链技术,第三学期,2023
S0301,自然语言处理,第四学期,2023
S0301,软件工程,第四学期,2023
S0301,计算机组成原理,第四学期,2023
S0301,计算机视觉,第四学期,2023
S0301,数据结构,第五学期,2023
S0302,高等数学,第一学期,2023
S0302,程序设计基础,第一学期,2023
S0302,区块链技术,第一学期,2023
S0302,计算机视觉,第一学期,2023
S0302,自动驾驶技术,第二学期,2023
S0302,数据库原理,第二学期,2023
S0302,信息安全,第二学期,2023
S0302,密码学基础,第三学期,2023
S0302,软件工程,第四学期,2023
S0303,高等数学,第一学期,2023
S0303,嵌入式系统,第一学期,2023
S0303,大数据技术,第一学期,2023
S0303,机器学习,第二学期,2023
S0303,云计算,第三学期,2023
S0303,数据结构,第三学期,2023
S0303,数据挖掘,第三学期,2023
S0303,区块链技术,第四学期,2023
S0303,量子计算导论,第五学期,2023
S0304,计算机网络,第一学期,2023
S0304,高等数学,第一学期,2023
S0304,线性代数,第一学期,2023
S0304,离散数学,第一学期,2023
S0304,操作系统,第二学期,2023
S0304,云计算,第三学期,2023
S0304,数据结构,第三学期,2023
S0304,深度学习,第三学期,2023
S0304,嵌入式系统,第三学期,2023
S0305,高等数学,第一学期,2023
S0305,大学物理,第一学期,2023
S0305,算法设计与分析,第一学期,2023
S0305,区块链技术,第二学期,2023
S0305,大数据技术,第二学期,2023
S0305,自动驾驶技术,第二学期,2023
S0305,人工智能导论,第二学期,2023
S0305,数据结构,第三学期,2023
S0305,深度学习,第四学期,2023
S0305,操作系统,第四学期,2023
S0306,高等数学,第一学期,2023
S0306,概率论与数理统计,第一学期,2023
S0306,线性代数,第一学期,2023
S0306,程序设计基础,第一学期,2023
S0306,数据结构,第二学期,2023
S0306,算法设计与分析,第三学期,2023
S0306,区块链技术,第三学期,2023
S0306,密码学基础,第三学期,2023
S0306,信息安全,第三学期,2023
S0306,自然语言处理,第四学期,2023
S0306,云计算,第五学期,2023
S0306,自动驾驶技术,第五学期,2023
S0307,数据库原理,第一学期,2023
S0307,密码学基础,第一学期,2023
S0307,数据结构,第一学期,2023
S0307,人工智能导论,第一学期,2023
S0307,自然语言处理,第二学期,2023
S0307,软件工程,第二学期,2023
S0307,离散数学,第二学期,2023
S0307,嵌入式系统,第二学期,2023
S0307,计算机组成原理,第三学期,2023
S0307,量子计算导论,第四学期,2023
S0307,强化学习,第四学期,2023
S0308,高等数学,第一学期,2023
S0308,线性代数,第二学期,2023
S0308,大学物理,第二学期,2023
S0308,强化学习,第二学期,2023
S0308,操作系统,第三学期,2023
S0308,物联网技术,第三学期,2023
S0308,信息安全,第三学期,2023
S0308,数据结构,第三学期,2023
S0309,程序设计基础,第一学期,2023
S0309,高等数学,第一学期,2023
S0309,离散数学,第一学期,2023
S0309,线性代数,第一学期,2023
S0309,机器学习,第二学期,2023
S0309,强化学习,第三学期,2023
S0309,物联网技术,第三学期,2023
S0309,计算机组成原理,第三学期,2023
S0309,算法设计与分析,第四学期,2023
S0309,区块链技术,第四学期,2023
S0310,高等数学,第一学期,2023
S0310,计算机网络,第一学期,2023
S0310,线性代数,第一学期,2023
S0310,数据库原理,第二学期,2023
S0310,深度学习,第三学期,2023
S0310,算法设计与分析,第三学期,2023
S0310,数据挖掘,第四学期,2023
S0310,信息安全,第四学期,2023
S0311,高等数学,第一学期,2023
S0311,物联网技术,第二学期,2023
S0311,计算机视觉,第三学期,2023
S0311,量子计算导论,第四学期,2023
S0311,操作系统,第五学期,2023
S0311,数据挖掘,第六学期,2023
S0311,云计算,第六学期,2023
S0311,自然语言处理,第六学期,2023
S0312,程序设计基础,第一学期,2023
S0312,计算机网络,第二学期,2023
S0312,数据结构,第二学期,2023
S0312,算法设计与分析,第二学期,2023
S0312,大学物理,第三学期,2023
S0312,软件工程,第三学期,2023
S0312,机器学习,第三学期,2023
S0312,计算机视觉,第三学期,2023
S0312,线性代数,第四学期,2023
S0312,物联网技术,第四学期,2023
S0312,数据挖掘,第四学期,2023
S0312,量子计算导论,第四学期,2023
S0313,高等数学,第一学期,2023
S0313,线性代数,第二学期,2023
S0313,软件工程,第二学期,2023
S0313,机器学习,第三学期,2023
S0313,计算机视觉,第三学期,2023
S0313,云计算,第四学期,2023
S0313,数据库原理,第四学期,2023
S0313,数据结构,第四学期,2023
S0313,物联网技术,第五学期,2023
S0314,高等数学,第一学期,2023
S0314,计算机网络,第二学期,2023
S0314,大学物理,第二学期,2023
S0314,离散数学,第二学期,2023
S0314,密码学基础,第二学期,2023
S0314,操作系统,第三学期,2023
S0314,信息安全,第三学期,2023
S0314,机器学习,第四学期,2023
S0314,计算机视觉,第四学期,2023
S0314,算法设计与分析,第四学期,2023
S0314,数据结构,第五学期,2023
S0315,程序设计基础,第一学期,2023
S0315,计算机网络,第二学期,2023
S0315,数据结构,第二学期,2023
S0315,数据库原理,第二学期,2023
S0315,概率论与数理统计,第二学期,2023
S0315,嵌入式系统,第三学期,2023
S0315,大学物理,第三学期,2023
S0315,机器学习,第四学期,2023
S0315,数据挖掘,第五学期,2023
S0315,自动驾驶技术,第五学期,2023
S0315,云计算,第六学期,2023
S0316,高等数学,第一学期,2023
S0316,强化学习,第一学期,2023
S0316,计算机视觉,第一学期,2023
S0316,量子计算导论,第一学期,2023
S0316,嵌入式系统,第二学期,2023
S0316,人工智能导论,第三学期,2023
S0316,数据挖掘,第三学期,2023
S0316,机器学习,第四学期,2023
S0316,大数据技术,第四学期,2023
S0317,计算机网络,第一学期,2023
S0317,高等数学,第二学期,2023
S0317,概率论与数理统计,第二学期,2023
S0317,线性代数,第二学期,2023
S0317,量子计算导论,第三学期,2023
S0317,数据结构,第三学期,2023
S0317,自动驾驶技术,第四学期,2023
S0317,嵌入式系统,第四学期,2023
S0317,物联网技术,第四学期,2023
S0317,数据挖掘,第四学期,2023
S0317,操作系统,第五学期,2023
S0317,信息安全,第五学期,2023
S0317,大数据技术,第五学期,2023
S0317,强化学习,第六学期,2023
S0318,高等数学,第一学期,2023
S0318,计算机网络,第二学期,2023
S0318,大学物理,第二学期,2023
S0318,计算机组成原理,第二学期,2023
S0318,大数据技术,第二学期,2023
S0318,信息安全,第三学期,2023
S0318,量子计算导论,第三学期,2023
S0318,机器学习,第四学期,2023
S0318,计算机视觉,第五学期,2023
S0318,物联网技术,第五学期,2023
S0319,概率论与数理统计,第一学期,2023
S0319,大学物理,第二学期,2023
S0319,大数据技术,第二学期,2023
S0319,云计算,第二学期,2023
S0319,数据挖掘,第二学期,2023
S0319,深度学习,第三学期,2023
S0319,数据库原理,第三学期,2023
S0319,算法设计与分析,第四学期,2023
S0319,离散数学,第五学期,2023
S0319,操作系统,第五学期,2023
S0320,高等数学,第一学期,2023
S0320,程序设计基础,第一学期,2023
S0320,计算机网络,第一学期,2023
S0320,大学物理,第一学期,2023
S0320,概率论与数理统计,第二学期,2023
S0320,计算机视觉,第三学期,2023
S0320,数据库原理,第三学期,2023
S0320,软件工程,第四学期,2023
S0320,自然语言处理,第四学期,2023
S0320,数据挖掘,第四学期,2023
S0320,机器学习,第四学期,2023
S0320,操作系统,第五学期,2023
S0320,算法设计与分析,第五学期,2023
S0321,高等数学,第一学期,2023
S0321,程序设计基础,第一学期,2023
S0321,计算机网络,第一学期,2023
S0321,数据结构,第一学期,2023
S0321,机器学习,第二学期,2023
S0321,自然语言处理,第三学期,2023
S0321,计算机视觉,第四学期,2023
S0321,自动驾驶技术,第四学期,2023
S0321,信息安全,第四学期,2023
S0321,人工智能导论,第四学期,2023
S0321,物联网技术,第五学期,2023
S0321,大数据技术,第五学期,2023
S0322,程序设计基础,第一学期,2023
S0322,量子计算导论,第一学期,2023
S0322,概率论与数理统计,第一学期,2023
S0322,大学物理,第一学期,2023
S0322,计算机组成原理,第二学期,2023
S0322,嵌入式系统,第二学期,2023
S0322,操作系统,第二学期,2023
S0322,算法设计与分析,第二学期,2023
S0322,强化学习,第三学期,2023
S0322,物联网技术,第三学期,2023
S0322,密码学基础,第三学期,2023
S0322,人工智能导论,第三学期,2023
S0322,大数据技术,第四学期,2023
S0322,自动驾驶技术,第四学期,2023
S0322,计算机视觉,第四学期,2023
S0323,高等数学,第一学期,2023
S0323,概率论与数理统计,第一学期,2023
S0323,人工智能导论,第一学期,2023
S0323,软件工程,第二学期,2023
S0323,数据挖掘,第二学期,2023
S0323,自动驾驶技术,第二学期,2023
S0323,数据结构,第二学期,2023
S0323,信息安全,第三学期,2023
S0324,计算机网络,第一学期,2023
S0324,计算机视觉,第二学期,2023
S0324,概率论与数理统计,第三学期,2023
S0324,密码学基础,第三学期,2023
S0324,线性代数,第四学期,2023
S0324,量子计算导论,第四学期,2023
S0324,自然语言处理,第四学期,2023
S0324,机器学习,第五学期,2023
S0324,大数据技术,第五学期,2023
S0324,操作系统,第五学期,2023
S0324,云计算,第五学期,2023
S0324,信息安全,第六学期,2023
S0325,计算机网络,第一学期,2023
S0325,高等数学,第一学期,2023
S0325,线性代数,第一学期,2023
S0325,离散数学,第一学期,2023
S0325,密码学基础,第二学期,2023
S0325,区块链技术,第三学期,2023
S0325,人工智能导论,第三学期,2023
S0325,自动驾驶技术,第四学期,2023
S0325,强化学习,第四学期,2023
S0325,自然语言处理,第五学期,2023
S0325,大数据技术,第六学期,2023
S0326,高等数学,第一学期,2023
S0326,程序设计基础,第一学期,2023
S0326,线性代数,第一学期,2023
S0326,数据结构,第一学期,2023
S0326,算法设计与分析,第二学期,2023
S0326,数据库原理,第三学期,2023
S0326,区块链技术,第四学期,2023
S0326,深度学习,第四学期,2023
S0326,操作系统,第四学期,2023
S0326,密码学基础,第四学期,2023
S0326,计算机视觉,第五学期,2023
S0326,强化学习,第六学期,2023
S0326,机器学习,第六学期,2023
S0326,数据挖掘,第六学期,2023
S0326,嵌入式系统,第六学期,2023
S0327,计算机网络,第一学期,2023
S0327,人工智能导论,第二学期,2023
S0327,机器学习,第三学期,2023
S0327,强化学习,第四学期,2023
S0327,嵌入式系统,第四学期,2023
S0327,算法设计与分析,第四学期,2023
S0327,云计算,第四学期,2023
S0327,区块链技术,第五学期,2023
S0327,操作系统,第五学期,2023
S0327,自动驾驶技术,第六学期,2023
S0327,量子计算导论,第六学期,2023
S0327,线性代数,第一学期,2024
S0328,高等数学,第一学期,2023
S0328,计算机网络,第一学期,2023
S0328,程序设计基础,第一学期,2023
S0328,量子计算导论,第一学期,2023
S0328,强化学习,第二学期,2023
S0328,数据库原理,第二学期,2023
S0328,计算机组成原理,第二学期,2023
S0328,计算机视觉,第三学期,2023
S0328,软件工程,第三学期,2023
S0328,人工智能导论,第三学期,2023
S0328,物联网技术,第三学期,2023
S0328,算法设计与分析,第四学期,2023
S0328,深度学习,第四学期,2023
S0329,高等数学,第一学期,2023
S0329,概率论与数理统计,第二学期,2023
S0329,强化学习,第三学期,2023
S0329,数据库原理,第三学期,2023
S0329,操作系统,第三学期,2023
S0329,云计算,第三学期,2023
S0329,量子计算导论,第四学期,2023
S0329,信息安全,第四学期,2023
S0329,数据结构,第四学期,2023
S0329,数据挖掘,第四学期,2023
S0330,程序设计基础,第一学期,2023
S0330,数据结构,第一学期,2023
S0330,算法设计与分析,第一学期,2023
S0330,机器学习,第二学期,2023
S0330,强化学习,第二学期,2023
S0330,离散数学,第三学期,2023
S0330,大学物理,第三学期,2023
S0330,物联网技术,第三学期,2023
S0330,信息安全,第三学期,2023
S0330,量子计算导论,第四学期,2023
S0330,线性代数,第四学期,2023
S0330,软件工程,第五学期,2023
S0331,程序设计基础,第一学期,2023
S0331,计算机网络,第一学期,2023
S0331,大学物理,第一学期,2023
S0331,软件工程,第一学期,2023
S0331,大数据技术,第二学期,2023
S0331,区块链技术,第二学期,2023
S0331,嵌入式系统,第三学期,2023
S0331,自然语言处理,第三学期,2023
S0331,数据挖掘,第四学期,2023
S0331,自动驾驶技术,第四学期,2023
S0331,机器学习,第四学期,2023
S0331,数据库原理,第五学期,2023
S0331,线性代数,第六学期,2023
S0331,量子计算导论,第六学期,2023
S0332,计算机网络,第一学期,2023
S0332,程序设计基础,第一学期,2023
S0332,数据结构,第一学期,2023
S0332,算法设计与分析,第一学期,2023
S0332,数据库原理,第二学期,2023
S0332,计算机视觉,第二学期,2023
S0332,嵌入式系统,第二学期,2023
S0332,密码学基础,第二学期,2023
S0332,自然语言处理,第三学期,2023
S0332,大数据技术,第四学期,2023
S0332,大学物理,第四学期,2023
S0332,机器学习,第四学期,2023
S0332,软件工程,第五学期,2023
S0332,离散数学,第六学期,2023
S0332,云计算,第一学期,2024
S0333,程序设计基础,第一学期,2023
S0333,计算机网络,第二学期,2023
S0333,数据结构,第二学期,2023
S0333,算法设计与分析,第三学期,2023
S0333,线性代数,第四学期,2023
S0333,人工智能导论,第四学期,2023
S0333,信息安全,第四学期,2023
S0333,概率论与数理统计,第四学期,2023
S0333,大数据技术,第五学期,2023
S0333,嵌入式系统,第五学期,2023
S0333,计算机视觉,第六学期,2023
S0333,云计算,第六学期,2023
S0333,软件工程,第六学期,2023
S0334,高等数学,第一学期,2023
S0334,程序设计基础,第一学期,2023
S0334,数据结构,第二学期,2023
S0334,算法设计与分析,第二学期,2023
S0334,操作系统,第三学期,2023
S0334,软件工程,第三学期,2023
S0334,自动驾驶技术,第四学期,2023
S0334,密码学基础,第四学期,2023
S0334,嵌入式系统,第四学期,2023
S0334,计算机组成原理,第四学期,2023
S0335,高等数学,第一学期,2023
S0335,概率论与数理统计,第一学期,2023
S0335,离散数学,第二学期,2023
S0335,线性代数,第二学期,2023
S0335,量子计算导论,第二学期,2023
S0335,深度学习,第二学期,2023
S0335,信息安全,第三学期,2023
S0335,数据结构,第三学期,2023
S0335,操作系统,第三学期,2023
S0335,嵌入式系统,第三学期,2023
S0335,大数据技术,第四学期,2023
S0335,数据挖掘,第五学期,2023
S0335,计算机视觉,第六学期,2023
S0335,自然语言处理,第一学期,2024
S0336,计算机组成原理,第一学期,2023
S0336,嵌入式系统,第一学期,2023
S0336,信息安全,第二学期,2023
S0336,大学物理,第三学期,2023
S0336,量子计算导论,第三学期,2023
S0336,机器学习,第三学期,2023
S0336,人工智能导论,第三学期,2023
S0336,离散数学,第四学期,2023
S0336,物联网技术,第四学期,2023
S0336,数据结构,第四学期,2023
S0336,云计算,第四学期,2023
S0336,密码学基础,第五学期,2023
S0337,高等数学,第一学期,2023
S0337,线性代数,第一学期,2023
S0337,大学物理,第二学期,2023
S0337,概率论与数理统计,第三学期,2023
S0337,量子计算导论,第三学期,2023
S0337,人工智能导论,第四学期,2023
S0337,机器学习,第四学期,2023
S0337,强化学习,第四学期,2023
S0337,信息安全,第四学期,2023
S0337,算法设计与分析,第五学期,2023
S0337,数据结构,第五学期,2023
S0337,操作系统,第五学期,2023
S0337,云计算,第六学期,2023
S0337,数据挖掘,第六学期,2023
S0338,程序设计基础,第一学期,2023
S0338,物联网技术,第一学期,2023
S0338,大学物理,第一学期,2023
S0338,计算机组成原理,第二学期,2023
S0338,嵌入式系统,第二学期,2023
S0338,操作系统,第二学期,2023
S0338,离散数学,第二学期,2023
S0338,数据库原理,第三学期,2023
S0338,大数据技术,第三学期,2023
S0338,云计算,第三学期,2023
S0338,人工智能导论,第四学期,2023
S0338,自动驾驶技术,第四学期,2023
S0338,深度学习,第四学期,2023
S0339,程序设计基础,第一学期,2023
S0339,人工智能导论,第二学期,2023
S0339,软件工程,第二学期,2023
S0339,数据库原理,第三学期,2023
S0339,计算机组成原理,第四学期,2023
S0339,自动驾驶技术,第四学期,2023
S0339,量子计算导论,第五学期,2023
S0339,大学物理,第五学期,2023
S0340,自然语言处理,第一学期,2023
S0340,嵌入式系统,第一学期,2023
S0340,概率论与数理统计,第一学期,2023
S0340,操作系统,第一学期,2023
S0340,数据结构,第二学期,2023
S0340,人工智能导论,第二学期,2023
S0340,机器学习,第三学期,2023
S0340,物联网技术,第三学期,2023
S0341,程序设计基础,第一学期,2023
S0341,高等数学,第一学期,2023
S0341,概率论与数理统计,第二学期,2023
S0341,数据结构,第三学期,2023
S0341,人工智能导论,第三学期,2023
S0341,数据库原理,第三学期,2023
S0341,操作系统,第四学期,2023
S0341,计算机组成原理,第四学期,2023
S0341,数据挖掘,第五学期,2023
S0342,计算机网络,第一学期,2023
S0342,密码学基础,第二学期,2023
S0342,区块链技术,第二学期,2023
S0342,深度学习,第二学期,2023
S0342,云计算,第二学期,2023
S0342,信息安全,第三学期,2023
S0342,大学物理,第三学期,2023
S0342,人工智能导论,第三学期,2023
S0342,计算机视觉,第三学期,2023
S0342,物联网技术,第四学期,2023
S0342,离散数学,第五学期,2023
S0343,高等数学,第一学期,2023
S0343,大学物理,第二学期,2023
S0343,概率论与数理统计,第二学期,2023
S0343,区块链技术,第三学期,2023
S0343,数据库原理,第三学期,2023
S0343,嵌入式系统,第四学期,2023
S0343,计算机视觉,第四学期,2023
S0343,软件工程,第五学期,2023
S0343,操作系统,第五学期,2023
S0343,大数据技术,第五学期,2023
S0343,数据结构,第五学期,2023
S0343,算法设计与分析,第六学期,2023
S0343,自然语言处理,第六学期,2023
S0344,高等数学,第一学期,2023
S0344,离散数学,第一学期,2023
S0344,大学物理,第二学期,2023
S0344,计算机组成原理,第二学期,2023
S0344,密码学基础,第三学期,2023
S0344,深度学习,第四学期,2023
S0344,人工智能导论,第四学期,2023
S0344,云计算,第五学期,2023
S0344,数据库原理,第五学期,2023
S0344,量子计算导论,第五学期,2023
S0344,自然语言处理,第五学期,2023
S0344,大数据技术,第六学期,2023
S0344,计算机视觉,第六学期,2023
S0344,物联网技术,第六学期,2023
S0345,高等数学,第一学期,2023
S0345,大学物理,第一学期,2023
S0345,概率论与数理统计,第一学期,2023
S0345,数据库原理,第一学期,2023
S0345,大数据技术,第二学期,2023
S0345,数据挖掘,第二学期,2023
S0345,算法设计与分析,第二学期,2023
S0345,机器学习,第三学期,2023
S0345,深度学习,第三学期,2023
S0345,人工智能导论,第三学期,2023
S0345,操作系统,第三学期,2023
S0346,程序设计基础,第一学期,2023
S0346,自然语言处理,第一学期,2023
S0346,信息安全,第二学期,2023
S0346,操作系统,第三学期,2023
S0346,计算机组成原理,第三学期,2023
S0346,大数据技术,第四学期,2023
S0346,概率论与数理统计,第四学期,2023
S0346,算法设计与分析,第四学期,2023
S0346,计算机视觉,第四学期,2023
S0346,云计算,第五学期,2023
S0346,线性代数,第五学期,2023
S0347,操作系统,第一学期,2023
S0347,强化学习,第二学期,2023
S0347,物联网技术,第二学期,2023
S0347,算法设计与分析,第二学期,2023
S0347,数据结构,第二学期,2023
S0347,数据库原理,第三学期,2023
S0347,大数据技术,第三学期,2023
S0347,计算机组成原理,第三学期,2023
S0347,机器学习,第三学期,2023
S0348,程序设计基础,第一学期,2023
S0348,数据结构,第一学期,2023
S0348,计算机网络,第二学期,2023
S0348,算法设计与分析,第二学期,2023
S0348,计算机组成原理,第二学期,2023
S0348,嵌入式系统,第二学期,2023
S0348,操作系统,第三学期,2023
S0348,软件工程,第三学期,2023
S0348,信息安全,第三学期,2023
S0348,线性代数,第三学期,2023
S0348,概率论与数理统计,第四学期,2023
S0348,密码学基础,第四学期,2023
S0348,计算机视觉,第四学期,2023
S0349,高等数学,第一学期,2023
S0349,概率论与数理统计,第一学期,2023
S0349,计算机网络,第一学期,2023
S0349,程序设计基础,第一学期,2023
S0349,大学物理,第二学期,2023
S0349,数据结构,第三学期,2023
S0349,人工智能导论,第三学期,2023
S0349,云计算,第四学期,2023
S0349,强化学习,第五学期,2023
S0349,计算机视觉,第六学期,2023
S0349,量子计算导论,第一学期,2024
S0349,操作系统,第一学期,2024
S0350,计算机网络,第一学期,2023
S0350,高等数学,第一学期,2023
S0350,人工智能导论,第二学期,2023
S0350,嵌入式系统,第二学期,2023
S0350,物联网技术,第二学期,2023
S0350,算法设计与分析,第二学期,2023
S0350,密码学基础,第三学期,2023
S0350,数据库原理,第三学期,2023
S0351,计算机网络,第一学期,2023
S0351,云计算,第一学期,2023
S0351,物联网技术,第一学期,2023
S0351,操作系统,第一学期,2023
S0351,算法设计与分析,第二学期,2023
S0351,量子计算导论,第二学期,2023
S0351,计算机组成原理,第二学期,2023
S0351,嵌入式系统,第二学期,2023
S0351,大学物理,第三学期,2023
S0351,数据挖掘,第三学期,2023
S0351,深度学习,第四学期,2023
S0351,强化学习,第五学期,2023
S0351,数据结构,第五学期,2023
S0351,人工智能导论,第六学期,2023
S0351,线性代数,第六学期,2023
S0352,高等数学,第一学期,2023
S0352,概率论与数理统计,第一学期,2023
S0352,量子计算导论,第一学期,2023
S0352,机器学习,第一学期,2023
S0352,深度学习,第二学期,2023
S0352,区块链技术,第二学期,2023
S0352,算法设计与分析,第三学期,2023
S0352,嵌入式系统,第三学期,2023
S0352,信息安全,第三学期,2023
S0352,物联网技术,第三学期,2023
S0353,计算机网络,第一学期,2023
S0353,程序设计基础,第二学期,2023
S0353,自然语言处理,第三学期,2023
S0353,物联网技术,第四学期,2023
S0353,强化学习,第五学期,2023
S0353,量子计算导论,第六学期,2023
S0353,人工智能导论,第六学期,2023
S0353,线性代数,第六学期,2023
S0353,大数据技术,第六学期,2023
S0353,自动驾驶技术,第一学期,2024
S0353,操作系统,第一学期,2024
S0353,计算机视觉,第一学期,2024
S0353,机器学习,第一学期,2024
S0353,数据库原理,第二学期,2024
S0353,概率论与数理统计,第二学期,2024
